Timestamp,Root_P_x,Root_P_y,Root_P_z,Root_Q_x,Root_Q_y,Root_Q_z,Root_Q_w,Hips_P_x,Hips_P_y,Hips_P_z,Hips_Q_x,Hips_Q_y,Hips_Q_z,Hips_Q_w,LeftThigh_P_x,LeftThigh_P_y,LeftThigh_P_z,LeftThigh_Q_x,LeftThigh_Q_y,LeftThigh_Q_z,LeftThigh_Q_w,LeftShin_P_x,LeftShin_P_y,LeftShin_P_z,LeftShin_Q_x,LeftShin_Q_y,LeftShin_Q_z,LeftShin_Q_w,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,LeftFoot_Q_x,LeftFoot_Q_y,LeftFoot_Q_z,LeftFoot_Q_w,LeftToe_P_x,LeftToe_P_y,LeftToe_P_z,LeftToe_Q_x,LeftToe_Q_y,LeftToe_Q_z,LeftToe_Q_w,LeftToeTip_P_x,LeftToeTip_P_y,LeftToeTip_P_z,LeftToeTip_Q_x,LeftToeTip_Q_y,LeftToeTip_Q_z,LeftToeTip_Q_w,RightThigh_P_x,RightThigh_P_y,RightThigh_P_z,RightThigh_Q_x,RightThigh_Q_y,RightThigh_Q_z,RightThigh_Q_w,RightShin_P_x,RightShin_P_y,RightShin_P_z,RightShin_Q_x,RightShin_Q_y,RightShin_Q_z,RightShin_Q_w,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,RightFoot_Q_x,RightFoot_Q_y,RightFoot_Q_z,RightFoot_Q_w,RightToe_P_x,RightToe_P_y,RightToe_P_z,RightToe_Q_x,RightToe_Q_y,RightToe_Q_z,RightToe_Q_w,RightToeTip_P_x,RightToeTip_P_y,RightToeTip_P_z,RightToeTip_Q_x,RightToeTip_Q_y,RightToeTip_Q_z,RightToeTip_Q_w,Spine1_P_x,Spine1_P_y,Spine1_P_z,Spine1_Q_x,Spine1_Q_y,Spine1_Q_z,Spine1_Q_w,Spine2_P_x,Spine2_P_y,Spine2_P_z,Spine2_Q_x,Spine2_Q_y,Spine2_Q_z,Spine2_Q_w,Spine3_P_x,Spine3_P_y,Spine3_P_z,Spine3_Q_x,Spine3_Q_y,Spine3_Q_z,Spine3_Q_w,Spine4_P_x,Spine4_P_y,Spine4_P_z,Spine4_Q_x,Spine4_Q_y,Spine4_Q_z,Spine4_Q_w,LeftShoulder_P_x,LeftShoulder_P_y,LeftShoulder_P_z,LeftShoulder_Q_x,LeftShoulder_Q_y,LeftShoulder_Q_z,LeftShoulder_Q_w,LeftArm_P_x,LeftArm_P_y,LeftArm_P_z,LeftArm_Q_x,LeftArm_Q_y,LeftArm_Q_z,LeftArm_Q_w,LeftForeArm_P_x,LeftForeArm_P_y,LeftForeArm_P_z,LeftForeArm_Q_x,LeftForeArm_Q_y,LeftForeArm_Q_z,LeftForeArm_Q_w,LeftHand_P_x,LeftHand_P_y,LeftHand_P_z,LeftHand_Q_x,LeftHand_Q_y,LeftHand_Q_z,LeftHand_Q_w,Neck_P_x,Neck_P_y,Neck_P_z,Neck_Q_x,Neck_Q_y,Neck_Q_z,Neck_Q_w,Head_P_x,Head_P_y,Head_P_z,Head_Q_x,Head_Q_y,Head_Q_z,Head_Q_w,RightShoulder_P_x,RightShoulder_P_y,RightShoulder_P_z,RightShoulder_Q_x,RightShoulder_Q_y,RightShoulder_Q_z,RightShoulder_Q_w,RightArm_P_x,RightArm_P_y,RightArm_P_z,RightArm_Q_x,RightArm_Q_y,RightArm_Q_z,RightArm_Q_w,RightForeArm_P_x,RightForeArm_P_y,RightForeArm_P_z,RightForeArm_Q_x,RightForeArm_Q_y,RightForeArm_Q_z,RightForeArm_Q_w,RightHand_P_x,RightHand_P_y,RightHand_P_z,RightHand_Q_x,RightHand_Q_y,RightHand_Q_z,RightHand_Q_w
1060.059,0,0,0,6.657903E-08,0,0,1,0.4015837,0.9587848,-2.591058,-0.04182581,-0.03807529,-0.04696454,-0.9972939,0.3161788,0.9504516,-2.584862,0.01987709,-0.7222004,-0.02925511,-0.690779,0.3478982,0.492752,-2.59165,-0.1526811,-0.7071605,-0.1929276,-0.6628662,0.3655544,0.088475,-2.810203,-0.02669444,-0.7203799,0.6892314,-0.07280532,0.3506692,0.01572054,-2.674629,-0.02669444,-0.7203799,0.6892314,-0.07280532,0.3406133,-0.001403522,-2.597032,-0.02669444,-0.7203799,0.6892314,-0.07280532,0.4869886,0.967118,-2.597253,-0.1605912,-0.661815,0.2334133,0.6940674,0.5381252,0.5819352,-2.353204,0.1671389,-0.6606517,-0.1175597,0.7223461,0.5622424,0.1604909,-2.535741,0.1235095,-0.7644529,0.5936195,0.2190278,0.612489,0.05986097,-2.429704,0.1235095,-0.7644529,0.5936195,0.2190278,0.6454309,0.02612885,-2.364953,0.1235095,-0.7644529,0.5936195,0.2190278,0.3900796,1.051532,-2.624886,-0.0381606,0.06406564,-0.9964554,0.03893922,0.3842152,1.131277,-2.614349,-0.03822459,0.08628207,-0.9950581,0.03088752,0.3797896,1.210573,-2.60031,-0.03826723,0.1085042,-0.9930977,0.02279881,0.374754,1.343411,-2.570723,-0.03826723,0.1085042,-0.9930977,0.02279881,0.2970355,1.463928,-2.516907,0.142437,-0.03897545,-0.709555,0.6890026,0.1588367,1.47072,-2.552876,-0.08402797,-0.6832239,0.002251835,-0.7253549,0.126101,1.197417,-2.585815,-0.007411537,0.7600638,-0.0389888,0.6486356,0.1141004,0.8931174,-2.564789,0.0003670361,0.8758141,-0.08146777,0.4757241,0.3667943,1.55337,-2.523959,-0.06144649,0.07570042,-0.9952297,-0.003464897,0.3685929,1.663111,-2.507278,-0.08448395,0.04272196,-0.9950651,-0.02972061,0.4459941,1.471942,-2.527534,-0.1868208,-0.08349938,-0.7188801,-0.6643324,0.5780859,1.486721,-2.580184,-0.1232509,0.5987979,0.000588565,-0.7913598,0.6187463,1.217923,-2.634457,-0.0003405604,-0.5752021,0.09703798,0.8122352,0.6667459,0.9184113,-2.600212,-0.006252256,-0.7034178,0.1473688,0.6953038
1070.068,0,0,0,6.657903E-08,0,0,1,0.4017638,0.9577765,-2.58504,-0.04259176,-0.03841863,-0.04847757,-0.9971759,0.3163883,0.9491771,-2.578804,0.01673946,-0.7218178,-0.03231874,-0.6911255,0.3479747,0.4915453,-2.589595,-0.1543038,-0.7062788,-0.1947383,-0.6629009,0.3658106,0.08837213,-2.810162,-0.02751431,-0.7202046,0.6893734,-0.07288823,0.3506739,0.01567906,-2.674583,-0.02751431,-0.7202046,0.6893734,-0.07288823,0.3405009,-0.001408172,-2.596993,-0.02751431,-0.7202046,0.6893734,-0.07288823,0.4871393,0.9663759,-2.591277,-0.1664073,-0.6507518,0.235523,0.7023956,0.5395768,0.5838464,-2.343361,0.1327519,-0.6588699,-0.09268118,0.7346275,0.5580624,0.1480969,-2.489297,0.1217024,-0.7476305,0.6133679,0.2236447,0.6095577,0.05334832,-2.378545,0.1217024,-0.7476305,0.6133679,0.2236447,0.6431303,0.02317924,-2.312375,0.1217024,-0.7476305,0.6133679,0.2236447,0.3899599,1.050543,-2.618711,-0.03890952,0.06502809,-0.9963236,0.03995637,0.3839467,1.130255,-2.60801,-0.03937823,0.08743984,-0.9948956,0.03140712,0.3794619,1.209514,-2.593778,-0.03982523,0.1098552,-0.9928873,0.02281895,0.3744828,1.342271,-2.563822,-0.03982523,0.1098552,-0.9928873,0.02281895,0.2969015,1.462622,-2.50944,0.1417307,-0.03750619,-0.7096839,0.6890968,0.1585908,1.469409,-2.544976,-0.08338818,-0.6854635,0.002570841,-0.7233118,0.1258686,1.196048,-2.57744,-0.01050159,0.7617241,-0.03984883,0.6465898,0.1150218,0.8918234,-2.554763,-0.00199304,0.8769444,-0.08274864,0.4734103,0.3666126,1.552103,-2.516474,-0.06266794,0.07639018,-0.9951006,-0.003482811,0.3684451,1.661821,-2.499645,-0.0853641,0.04274653,-0.9949871,-0.02977639,0.4458234,1.470707,-2.520518,-0.1888537,-0.08384551,-0.7185538,-0.6640669,0.5777315,1.485571,-2.573602,-0.125104,0.5973849,0.002320141,-0.7921332,0.6181483,1.217031,-2.629315,0.002760696,-0.5743554,0.0949395,0.8130774,0.6662437,0.9172776,-2.597395,-0.003092878,-0.7032611,0.145,0.6959807
1080.078,0,0,0,6.657903E-08,0,0,1,0.4018802,0.9567745,-2.578954,-0.04273146,-0.03851523,-0.04932817,-0.9971246,0.3165203,0.9480279,-2.572708,0.01356687,-0.721997,-0.03571744,-0.6908405,0.3481536,0.4905201,-2.587773,-0.1556913,-0.7060164,-0.1963459,-0.6623819,0.3660122,0.08832051,-2.810109,-0.02815085,-0.720126,0.6894147,-0.07302972,0.3506744,0.01564985,-2.674541,-0.02815085,-0.720126,0.6894147,-0.07302972,0.3404043,-0.001423609,-2.59696,-0.02815085,-0.720126,0.6894147,-0.07302972,0.4872401,0.965521,-2.585199,-0.1707666,-0.6441894,0.2376273,0.7066768,0.5403926,0.585254,-2.333977,0.1139004,-0.6569331,-0.07907389,0.7410892,0.5559748,0.1430725,-2.459474,0.1186288,-0.728124,0.6352768,0.2284439,0.6086117,0.05524834,-2.343666,0.1186288,-0.728124,0.6352768,0.2284439,0.6427535,0.02918071,-2.276061,0.1186288,-0.728124,0.6352768,0.2284439,0.3899141,1.049533,-2.612592,-0.03989244,0.06588069,-0.9962019,0.04062085,0.3838106,1.129218,-2.601744,-0.04124596,0.08900367,-0.9946661,0.03188313,0.3792874,1.208427,-2.587252,-0.04257725,0.1121269,-0.9925125,0.02310488,0.3743421,1.341043,-2.556672,-0.04257725,0.1121269,-0.9925125,0.02310488,0.2969432,1.461069,-2.501322,0.1405888,-0.03524358,-0.7098048,0.6893257,0.1584591,1.467814,-2.536185,-0.0826133,-0.6881334,0.003185647,-0.7208591,0.1256668,1.194383,-2.567986,-0.01357739,0.763156,-0.04084875,0.644779,0.1159128,0.890253,-2.54361,-0.004546406,0.8778887,-0.08452906,0.4713237,0.3665251,1.550653,-2.50834,-0.06449522,0.07751544,-0.9948971,-0.003397105,0.3683856,1.660332,-2.491265,-0.08625928,0.04271904,-0.9949076,-0.02989099,0.4457933,1.469356,-2.513187,-0.1908362,-0.08408298,-0.7182226,-0.6638282,0.5775291,1.484299,-2.566676,-0.1270949,0.5957737,0.004292839,-0.7930208,0.6176233,1.216045,-2.623975,0.005924249,-0.5735399,0.09271134,0.813893,0.6657653,0.9160534,-2.594456,0.0001039913,-0.7030122,0.142541,0.6967469
1089.844,0,0,0,6.657903E-08,0,0,1,0.4020598,0.9556625,-2.5724,-0.042478,-0.03846913,-0.05006938,-0.9971002,0.316712,0.946791,-2.566166,0.01017449,-0.7222635,-0.03930633,-0.6904252,0.3483604,0.4894563,-2.585772,-0.1572562,-0.7058042,-0.198056,-0.6617288,0.3661565,0.08832724,-2.810039,-0.02856655,-0.7201252,0.6893634,-0.07336208,0.350666,0.01564306,-2.674495,-0.02856655,-0.7201252,0.6893634,-0.07336208,0.3403117,-0.001437795,-2.596928,-0.02856655,-0.7201252,0.6893634,-0.07336208,0.4874076,0.964534,-2.578634,-0.1746535,-0.6368809,0.2392643,0.7117805,0.541616,0.5862154,-2.32471,0.09636549,-0.6536367,-0.06716564,0.7476375,0.5540223,0.139035,-2.431446,0.1147321,-0.710704,0.6541829,0.2319088,0.6073083,0.05751927,-2.3114,0.1147321,-0.710704,0.6541829,0.2319088,0.6417588,0.03510898,-2.24265,0.1147321,-0.710704,0.6541829,0.2319088,0.3899609,1.048388,-2.606081,-0.04037222,0.06602585,-0.9961495,0.04119483,0.3837717,1.128062,-2.595204,-0.04225076,0.08954659,-0.9945621,0.03228826,0.3792021,1.207252,-2.580618,-0.04410666,0.1130655,-0.9923338,0.02333995,0.3742523,1.339807,-2.549778,-0.04410666,0.1130655,-0.9923338,0.02333995,0.296934,1.459673,-2.49397,0.1394817,-0.03309281,-0.7098807,0.689579,0.1582865,1.46636,-2.528189,-0.0808558,-0.6936536,0.005183964,-0.7157376,0.1251333,1.192779,-2.55828,-0.01733441,0.7649404,-0.04212204,0.6424884,0.1167063,0.8887848,-2.53181,-0.006858103,0.8785932,-0.08644597,0.4696321,0.3664283,1.549321,-2.501033,-0.06567839,0.07793806,-0.9947869,-0.003333001,0.3683012,1.658986,-2.483867,-0.08709138,0.04262225,-0.9948362,-0.02999791,0.4457412,1.468093,-2.506272,-0.1930209,-0.08426641,-0.7178572,-0.6635686,0.5772917,1.483125,-2.560191,-0.1287345,0.5943892,0.006001235,-0.7937839,0.6170749,1.215114,-2.618825,0.009171313,-0.5727662,0.09034581,0.8146733,0.6652172,0.9148874,-2.591794,0.003357144,-0.7027135,0.1399601,0.6975628
1100.098,0,0,0,6.657903E-08,0,0,1,0.4022627,0.9545016,-2.565595,-0.04214984,-0.03841959,-0.05064318,-0.9970871,0.3169241,0.9455343,-2.559371,0.006612789,-0.7227733,-0.04313208,-0.6897064,0.3486104,0.4884342,-2.583794,-0.158826,-0.705842,-0.1997269,-0.6608108,0.3662303,0.08837254,-2.809973,-0.02874103,-0.7201781,0.6892589,-0.07375599,0.3506531,0.01565295,-2.674458,-0.02874103,-0.7201781,0.6892589,-0.07375599,0.3402417,-0.001448822,-2.596903,-0.02874103,-0.7201781,0.6892589,-0.07375599,0.4876012,0.963469,-2.571819,-0.1775758,-0.629405,0.2392922,0.7176737,0.5426322,0.5861073,-2.316651,0.07875385,-0.6495592,-0.05562077,0.7541733,0.5517583,0.1347796,-2.40461,0.112968,-0.7042292,0.6611045,0.232896,0.6051779,0.05565018,-2.283037,0.112968,-0.7042292,0.6611045,0.232896,0.639683,0.0346052,-2.213884,0.112968,-0.7042292,0.6611045,0.232896,0.3900617,1.047192,-2.599334,-0.04089276,0.06610082,-0.996103,0.04168071,0.3838007,1.126859,-2.588438,-0.04334052,0.09002394,-0.9944593,0.03268467,0.3791871,1.20603,-2.573769,-0.04576521,0.1139432,-0.992151,0.02364588,0.3742179,1.338528,-2.542683,-0.04576521,0.1139432,-0.992151,0.02364588,0.2969739,1.458226,-2.486414,0.1384913,-0.03102048,-0.7099622,0.6897911,0.158176,1.464867,-2.520026,-0.08000027,-0.6960582,0.006382834,-0.7134861,0.1247774,1.191217,-2.549209,-0.0241269,0.7686199,-0.04457908,0.6376948,0.1187434,0.8875251,-2.518897,-0.009672319,0.8793327,-0.08913592,0.467692,0.3663631,1.547949,-2.49355,-0.06717199,0.07811628,-0.994674,-0.003115548,0.3682163,1.657608,-2.476344,-0.08841324,0.04209681,-0.9947458,-0.02986927,0.4457323,1.466803,-2.499189,-0.1948821,-0.08432106,-0.7175418,-0.6633588,0.5771319,1.481913,-2.553453,-0.1302276,0.5930235,0.007681843,-0.7945472,0.6165657,1.214128,-2.613348,0.0125039,-0.5720361,0.08786605,0.8154128,0.664674,0.9136758,-2.588886,0.007138317,-0.7023125,0.1367992,0.6985645
1110.107,0,0,0,6.657903E-08,0,0,1,0.4023907,0.953274,-2.5585,-0.04183498,-0.03854235,-0.05089135,-0.9970829,0.3170581,0.9442654,-2.552254,0.002946726,-0.7233296,-0.04711612,-0.6888872,0.3488005,0.487463,-2.581667,-0.1604674,-0.7058981,-0.2014948,-0.6598167,0.3662368,0.0885355,-2.809854,-0.02866294,-0.7204459,0.6889121,-0.07440659,0.3506282,0.01568782,-2.674412,-0.02866294,-0.7204459,0.6889121,-0.07440659,0.3401725,-0.001488578,-2.596879,-0.02866294,-0.7204459,0.6889121,-0.07440659,0.4877233,0.9622827,-2.564747,-0.1809043,-0.6199872,0.2390052,0.7250972,0.5438346,0.5858901,-2.308385,0.05848917,-0.6435851,-0.0426282,0.7619449,0.549238,0.1308219,-2.374722,0.1060041,-0.6855217,0.6811713,0.2341552,0.6024134,0.05880499,-2.248702,0.1060041,-0.6855217,0.6811713,0.2341552,0.6367315,0.04177659,-2.17836,0.1060041,-0.6855217,0.6811713,0.2341552,0.3901341,1.045937,-2.592294,-0.04154843,0.06614996,-0.9960613,0.04195386,0.3838368,1.125599,-2.581385,-0.04452823,0.09043647,-0.9943596,0.03298162,0.3791964,1.204755,-2.566643,-0.04748445,0.1147174,-0.9919733,0.02396599,0.3742051,1.3372,-2.535338,-0.04748445,0.1147174,-0.9919733,0.02396599,0.2970374,1.456738,-2.478625,0.1376136,-0.02908765,-0.7100877,0.6899218,0.1581042,1.463361,-2.511678,-0.07857472,-0.6987687,0.008091979,-0.7109735,0.1244729,1.1896,-2.539515,-0.02744531,0.7707033,-0.04589029,0.6349469,0.1195973,0.8860842,-2.507284,-0.01550706,0.8806725,-0.09580576,0.4636783,0.3663156,1.54654,-2.485859,-0.06829283,0.07834915,-0.9945802,-0.002823381,0.3681272,1.656191,-2.4686,-0.08893184,0.04178663,-0.9947205,-0.02960572,0.4457433,1.465478,-2.491892,-0.1966741,-0.0842879,-0.7172334,-0.6631678,0.577004,1.480662,-2.54647,-0.1315459,0.5917137,0.009318775,-0.7952888,0.6160507,1.213084,-2.607531,0.01593824,-0.5713406,0.08530481,0.8161126,0.6641129,0.9124209,-2.585717,0.01054051,-0.7019587,0.1338342,0.6994512
1120.117,0,0,0,6.657903E-08,0,0,1,0.4025375,0.951991,-2.551203,-0.0418051,-0.03878053,-0.05076843,-0.9970813,0.3172059,0.9430019,-2.544914,0.0001324553,-0.7239813,-0.0502244,-0.6879889,0.3490039,0.4864693,-2.578199,-0.1630746,-0.7058817,-0.2040565,-0.6584063,0.36604,0.08927275,-2.809417,-0.02776282,-0.7218037,0.6873066,-0.07640985,0.3505434,0.01582485,-2.674286,-0.02776282,-0.7218037,0.6873066,-0.07640985,0.3400445,-0.00170238,-2.596838,-0.02776282,-0.7218037,0.6873066,-0.07640985,0.4878691,0.9609801,-2.557491,-0.1837928,-0.6109864,0.2382256,0.7322325,0.5448961,0.5852127,-2.300415,0.04082803,-0.637103,-0.03185764,0.7690372,0.5469397,0.1277853,-2.348088,0.09707774,-0.670155,0.6979887,0.2329813,0.5988516,0.06192749,-2.21823,0.09707774,-0.670155,0.6979887,0.2329813,0.6324583,0.04831367,-2.146809,0.09707774,-0.670155,0.6979887,0.2329813,0.3902852,1.044654,-2.584999,-0.04229672,0.0663894,-0.9960104,0.04203324,0.3839852,1.124309,-2.574047,-0.04578594,0.09094471,-0.9942467,0.03326271,0.3793224,1.203448,-2.559216,-0.04925129,0.1154932,-0.9917853,0.02444877,0.3742675,1.335838,-2.527689,-0.04925129,0.1154932,-0.9917853,0.02444877,0.2971411,1.455188,-2.470526,0.1368102,-0.02729068,-0.7100717,0.6901714,0.1580835,1.461741,-2.503064,-0.0770413,-0.7014862,0.0100494,-0.7084357,0.1241727,1.187867,-2.529416,-0.0313377,0.7730648,-0.04764619,0.6317584,0.1205861,0.8845913,-2.494842,-0.0184809,0.8813553,-0.0996587,0.4614542,0.3662775,1.54509,-2.47786,-0.06952568,0.07872548,-0.9944658,-0.002538731,0.3680534,1.654728,-2.460516,-0.08962635,0.04176109,-0.9946616,-0.02951989,0.4457888,1.464142,-2.484292,-0.1983799,-0.08426822,-0.7169219,-0.662999,0.5769158,1.479391,-2.539172,-0.1326863,0.5905092,0.01090415,-0.795974,0.6155449,1.211997,-2.601299,0.02205556,-0.5704153,0.08084836,0.8170702,0.6635554,0.9110239,-2.584146,0.01406612,-0.7016979,0.130635,0.7002552
1130.127,0,0,0,6.657903E-08,0,0,1,0.4026881,0.9506564,-2.543544,-0.04178179,-0.03907114,-0.05044417,-0.9970874,0.3173547,0.941721,-2.537203,-0.003342903,-0.7246604,-0.05395776,-0.6869825,0.349149,0.4855556,-2.575194,-0.1653758,-0.7059724,-0.2063124,-0.6570308,0.3657823,0.08990546,-2.809076,-0.02674303,-0.7229807,0.6859373,-0.07793488,0.3504751,0.01594537,-2.674204,-0.02674303,-0.7229807,0.6859373,-0.07793488,0.3399903,-0.00188185,-2.596822,-0.02674303,-0.7229807,0.6859373,-0.07793488,0.4880214,0.9595919,-2.549885,-0.1867074,-0.6013297,0.2373048,0.7397495,0.5460871,0.5844137,-2.292182,0.02391488,-0.6295608,-0.02199904,0.7762718,0.5448779,0.1254822,-2.322134,0.08396876,-0.6546984,0.715517,0.2288119,0.594102,0.06624316,-2.188109,0.08396876,-0.6546984,0.715517,0.2288119,0.6262539,0.05624072,-2.115432,0.08396876,-0.6546984,0.715517,0.2288119,0.390473,1.043323,-2.577343,-0.04302879,0.06649417,-0.9959721,0.04203412,0.3841816,1.122977,-2.566369,-0.04695914,0.09117738,-0.9941598,0.03358875,0.379486,1.202105,-2.551493,-0.05086557,0.1158534,-0.9916456,0.02510037,0.3743119,1.334463,-2.519854,-0.05086557,0.1158534,-0.9916456,0.02510037,0.2971669,1.453645,-2.462365,0.136073,-0.02560791,-0.7100786,0.6903747,0.1579955,1.460143,-2.494425,-0.07569759,-0.7041713,0.01226763,-0.7058773,0.1236408,1.186183,-2.51926,-0.03482478,0.7750508,-0.04942727,0.6290002,0.1211384,0.8831537,-2.482499,-0.02144138,0.8820712,-0.1037443,0.4590519,0.3661333,1.543666,-2.469846,-0.070657,0.07889047,-0.9943742,-0.002150039,0.3678457,1.653299,-2.452462,-0.09027124,0.04172962,-0.9946087,-0.02939508,0.4457567,1.462852,-2.476583,-0.2011703,-0.08452486,-0.7165012,-0.6625801,0.5766361,1.478248,-2.532011,-0.1333696,0.5896229,0.01186999,-0.7965031,0.6149937,1.210967,-2.594789,0.02519884,-0.5700831,0.0786151,0.8174292,0.6629969,0.9098675,-2.580003,0.02060142,-0.7020977,0.1243756,0.7008323
1139.893,0,0,0,6.657903E-08,0,0,1,0.4029634,0.9492942,-2.535192,-0.04182829,-0.03944712,-0.04986262,-0.9970999,0.3176251,0.9404554,-2.528783,-0.007397474,-0.724991,-0.05790936,-0.6862798,0.3491746,0.4847356,-2.57197,-0.1678954,-0.7056671,-0.2086026,-0.6559957,0.3654045,0.0907317,-2.808643,-0.02530863,-0.7245306,0.6841375,-0.07981815,0.3503882,0.01610231,-2.674107,-0.02530863,-0.7245306,0.6841375,-0.07981815,0.3399466,-0.002118003,-2.596811,-0.02530863,-0.7245306,0.6841375,-0.07981815,0.4883017,0.958133,-2.541601,-0.1893722,-0.5847576,0.2365156,0.7525006,0.5500087,0.5835313,-2.283906,0.004236965,-0.6139639,-0.01271138,0.7892205,0.5438178,0.1237815,-2.294323,0.07165157,-0.642656,0.7298888,0.2216345,0.5899478,0.07016974,-2.156872,0.07165157,-0.642656,0.7298888,0.2216345,0.6203706,0.06321839,-2.083103,0.07165157,-0.642656,0.7298888,0.2216345,0.3908263,1.041975,-2.56898,-0.04377459,0.06654543,-0.9959397,0.04195063,0.3845569,1.121628,-2.557994,-0.04807469,0.09123358,-0.9940872,0.03400396,0.3798119,1.200751,-2.543101,-0.0523512,0.1159151,-0.9915375,0.02601527,0.3744392,1.333092,-2.511425,-0.0523512,0.1159151,-0.9915375,0.02601527,0.2971956,1.452098,-2.453704,0.1353462,-0.0240449,-0.7100606,0.6905923,0.1579177,1.458532,-2.485312,-0.07424118,-0.7066815,0.01469155,-0.7034729,0.1230992,1.184487,-2.508511,-0.0383516,0.7769144,-0.05143647,0.6263288,0.1216217,0.8817396,-2.469449,-0.02432754,0.8828024,-0.1080078,0.456512,0.3659467,1.542268,-2.46136,-0.07169691,0.07891753,-0.9942985,-0.001628617,0.3675627,1.651901,-2.443964,-0.0908623,0.04172151,-0.9945587,-0.0292684,0.4457255,1.461628,-2.468328,-0.2022925,-0.08476024,-0.7163749,-0.6623451,0.5764921,1.477101,-2.524001,-0.1339962,0.5886141,0.01292788,-0.7971272,0.6145079,1.209928,-2.58744,0.02876805,-0.5695177,0.07587828,0.8179638,0.6624025,0.9086879,-2.575424,0.02440789,-0.7024132,0.1205544,0.7010616
1149.902,0,0,0,6.657903E-08,0,0,1,0.4031241,0.9477524,-2.526598,-0.04213192,-0.04039361,-0.04851076,-0.9971159,0.3177759,0.9391365,-2.52002,-0.01107336,-0.7263204,-0.06208209,-0.6844575,0.3493904,0.4839385,-2.568355,-0.1706042,-0.7063397,-0.2111783,-0.6537449,0.3648736,0.09177186,-2.80811,-0.02338355,-0.7265224,0.6818352,-0.08196998,0.3502848,0.01629227,-2.674002,-0.02338355,-0.7265224,0.6818352,-0.08196998,0.339936,-0.002428663,-2.596813,-0.02338355,-0.7265224,0.6818352,-0.08196998,0.4884723,0.9563683,-2.533177,-0.196454,-0.5593715,0.2351255,0.7702113,0.5538173,0.5836725,-2.273622,0.03017156,0.5901105,-0.006259291,-0.8067344,0.542718,0.1246094,-2.248036,0.05883617,-0.6309918,0.7443157,0.2106708,0.5851008,0.076856,-2.107259,0.05883617,-0.6309918,0.7443157,0.2106708,0.6133568,0.07307699,-2.032405,0.05883617,-0.6309918,0.7443157,0.2106708,0.3911633,1.040479,-2.560325,-0.04495406,0.0668617,-0.995891,0.04135146,0.3850055,1.120133,-2.549285,-0.04948683,0.0915626,-0.9939823,0.03415884,0.3802596,1.199244,-2.534332,-0.05399602,0.1162577,-0.9913848,0.02692605,0.3746991,1.331551,-2.502543,-0.05399602,0.1162577,-0.9913848,0.02692605,0.2973773,1.450348,-2.444498,0.1345557,-0.02273227,-0.7101625,0.6906863,0.1580043,1.456763,-2.475687,-0.07137499,-0.7106843,0.01947187,-0.6996105,0.1223274,1.182577,-2.495699,-0.04189656,0.7786026,-0.05368635,0.6238114,0.1217967,0.8801472,-2.454224,-0.02710354,0.8835038,-0.1123797,0.4539352,0.3659096,1.540672,-2.4523,-0.07276964,0.07910334,-0.9942065,-0.001105122,0.3674318,1.650298,-2.434856,-0.09135938,0.04174911,-0.994516,-0.02913352,0.4458404,1.46021,-2.459573,-0.2037765,-0.08491169,-0.7161097,-0.6621572,0.5764735,1.475746,-2.51554,-0.1350224,0.5864316,0.01554494,-0.7985147,0.6134923,1.208768,-2.580372,0.03232618,-0.5689952,0.07311947,0.8184456,0.6612576,0.9074092,-2.571125,0.0282594,-0.7029387,0.1165576,0.7010658
